model,query_idx,query_repo,relevant_candidates,Precision@10,Recall@10,MAP@10,NDCG@10
Hybrid PCA + K-means ranking,1889,cvlab-columbia/zero123,211,0.2,0.009478672985781991,0.11666666666666665,0.2489083270225946
Hybrid PCA + K-means ranking,1890,rgthree/rgthree-comfy,216,1.0,0.046296296296296294,1.0,1.0
Hybrid PCA + K-means ranking,1891,deforum/sd-webui-deforum,211,1.0,0.04739336492890995,1.0,1.0
Hybrid PCA + K-means ranking,1894,IceClear/StableSR,211,0.6,0.02843601895734597,0.3626984126984127,0.5868720866710773
Hybrid PCA + K-means ranking,1896,KohakuBlueleaf/LyCORIS,211,0.9,0.04265402843601896,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,1907,zombieyang/sd-ppp,216,1.0,0.046296296296296294,1.0,1.0
Hybrid PCA + K-means ranking,1912,carefree0910/carefree-creator,177,0.4,0.022598870056497175,0.24285714285714288,0.4576752747037683
Hybrid PCA + K-means ranking,1915,mylxsw/aidea-server,275,1.0,0.03636363636363636,1.0,1.0
Hybrid PCA + K-means ranking,1922,YanWenKun/ComfyUI-Docker,39,1.0,0.2564102564102564,1.0,1.0
Hybrid PCA + K-means ranking,1926,kawalain/stable-diffusion-webui-wd14-tagger,632,1.0,0.015822784810126583,1.0,1.0
Hybrid PCA + K-means ranking,1932,receyuki/stable-diffusion-prompt-reader,172,0.4,0.023255813953488372,0.3044444444444444,0.5103515512676448
Hybrid PCA + K-means ranking,1938,s9roll7/ebsynth_utility,211,1.0,0.04739336492890995,1.0,1.0
Hybrid PCA + K-means ranking,1940,wfjsw/danbooru-diffusion-prompt-builder,501,0.8,0.015968063872255488,0.7004365079365078,0.8263333286520083
Hybrid PCA + K-means ranking,1943,Acly/comfyui-inpaint-nodes,216,1.0,0.046296296296296294,1.0,1.0
Hybrid PCA + K-means ranking,1952,pkuliyi2015/sd-webui-stablesr,211,1.0,0.04739336492890995,1.0,1.0
Hybrid PCA + K-means ranking,1955,EdVince/Stable-Diffusion-NCNN,24,0.2,0.08333333333333333,0.0325,0.13305201013572898
Hybrid PCA + K-means ranking,1961,Vchitect/SEINE,255,0.8,0.03137254901960784,0.7042063492063492,0.8364586133797037
Hybrid PCA + K-means ranking,1963,ZhUyU1997/open-pose-editor,211,1.0,0.04739336492890995,1.0,1.0
Hybrid PCA + K-means ranking,1967,pollockjj/ComfyUI-MultiGPU,56,1.0,0.17857142857142858,1.0,1.0
Hybrid PCA + K-means ranking,1974,ThereforeGames/unprompted,247,0.5,0.020242914979757085,0.2873015873015873,0.5181190644203317
Hybrid PCA + K-means ranking,1990,SpenserCai/sd-webui-deoldify,211,1.0,0.04739336492890995,1.0,1.0
Hybrid PCA + K-means ranking,1992,runpod-workers/worker-comfyui,91,0.2,0.02197802197802198,0.075,0.2082936658103318
Hybrid PCA + K-means ranking,1998,talesofai/comfyui-browser,216,1.0,0.046296296296296294,1.0,1.0
Hybrid PCA + K-means ranking,1999,SnapdragonLee/ChatGPT-weBot,313,1.0,0.03194888178913738,1.0,1.0
Hybrid PCA + K-means ranking,2003,CloudOrc/SolidUI,81,0.3,0.037037037037037035,0.12083333333333332,0.2866919347890071
Hybrid PCA + K-means ranking,2010,rafaelpadilla/Object-Detection-Metrics,228,0.4,0.017543859649122806,0.29166666666666663,0.49435723575344825
Hybrid PCA + K-means ranking,2013,chenyuntc/simple-faster-rcnn-pytorch,783,1.0,0.01277139208173691,1.0,1.0
Hybrid PCA + K-means ranking,2025,hooram/ownphotos,262,0.3,0.011450381679389313,0.20416666666666666,0.3995688713838975
Hybrid PCA + K-means ranking,2035,ailia-ai/ailia-models,292,0.6,0.02054794520547945,0.4891666666666666,0.6804503724350792
Hybrid PCA + K-means ranking,2051,pierluigiferrari/ssd_keras,340,0.6,0.01764705882352941,0.6,0.727329844310522
Hybrid PCA + K-means ranking,2060,WXinlong/SOLO,85,0.9,0.10588235294117647,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,2065,Lightning-Universe/lightning-flash,766,1.0,0.013054830287206266,1.0,1.0
Hybrid PCA + K-means ranking,2071,kuanhungchen/awesome-tiny-object-detection,290,1.0,0.034482758620689655,1.0,1.0
Hybrid PCA + K-means ranking,2072,experiencor/keras-yolo3,127,1.0,0.07874015748031496,1.0,1.0
Hybrid PCA + K-means ranking,2076,Ewenwan/ORB_SLAM2_SSD_Semantic,228,1.0,0.043859649122807015,1.0,1.0
Hybrid PCA + K-means ranking,2081,Intellindust-AI-Lab/DEIM,228,0.8,0.03508771929824561,0.7434920634920634,0.8521705090845474
Hybrid PCA + K-means ranking,2087,lightly-ai/lightly-train,1033,0.9,0.008712487899322363,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,2093,DWCTOD/CVPR2024-Papers-with-Code-Demo,108,0.3,0.027777777777777776,0.09940476190476191,0.25284102718517737
Hybrid PCA + K-means ranking,2098,MIC-DKFZ/medicaldetectiontoolkit,252,0.4,0.015873015873015872,0.11857142857142855,0.2816372027313761
Hybrid PCA + K-means ranking,2102,d-li14/involution,207,0.6,0.028985507246376812,0.524047619047619,0.6906478832608419
Hybrid PCA + K-means ranking,2105,pprp/SimpleCVReproduction,212,0.3,0.014150943396226415,0.17619047619047618,0.37185395737611554
Hybrid PCA + K-means ranking,2107,BR-IDL/PaddleViT,430,1.0,0.023255813953488372,1.0,1.0
Hybrid PCA + K-means ranking,2111,GeekAlexis/FastMOT,295,0.6,0.020338983050847456,0.37269841269841264,0.596517333399007
Hybrid PCA + K-means ranking,2112,stardist/stardist,286,0.6,0.02097902097902098,0.49309523809523814,0.6785038377365556
Hybrid PCA + K-means ranking,2119,MuhammadMoinFaisal/YOLOv8-DeepSORT-Object-Tracking,232,0.9,0.03879310344827586,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,2120,jenly1314/MLKit,76,0.3,0.039473684210526314,0.275,0.4537425745411855
Hybrid PCA + K-means ranking,2121,blakeblackshear/frigate-hass-integration,557,1.0,0.017953321364452424,1.0,1.0
Hybrid PCA + K-means ranking,2127,rykov8/ssd_keras,295,0.8,0.02711864406779661,0.7577777777777778,0.8572048559638628
Hybrid PCA + K-means ranking,2136,taehoonlee/tensornets,274,0.9,0.032846715328467155,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,2143,CSAILVision/semantic-segmentation-pytorch,736,1.0,0.01358695652173913,1.0,1.0
Hybrid PCA + K-means ranking,2165,GoGoDuck912/Self-Correction-Human-Parsing,280,0.9,0.03214285714285714,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,2166,kazuto1011/deeplab-pytorch,736,0.9,0.012228260869565218,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,2173,nv-tlabs/GSCNN,550,1.0,0.01818181818181818,1.0,1.0
Hybrid PCA + K-means ranking,2179,wasidennis/AdaptSegNet,550,0.8,0.014545454545454545,0.7327777777777778,0.8482378089219645
Hybrid PCA + K-means ranking,2183,sthalles/deeplab_v3,397,0.7,0.017632241813602016,0.6080952380952381,0.7670273914429264
Hybrid PCA + K-means ranking,2189,speedinghzl/pytorch-segmentation-toolbox,736,1.0,0.01358695652173913,1.0,1.0
Hybrid PCA + K-means ranking,2191,mattmacy/vnet.pytorch,97,0.8,0.08247422680412371,0.745436507936508,0.8512360941594274
Hybrid PCA + K-means ranking,2192,MichaelFan01/STDC-Seg,237,1.0,0.04219409282700422,1.0,1.0
Hybrid PCA + K-means ranking,2193,DrSleep/light-weight-refinenet,400,1.0,0.025,1.0,1.0
Hybrid PCA + K-means ranking,2197,yandex-research/ddpm-segmentation,1028,1.0,0.009727626459143969,1.0,1.0
Hybrid PCA + K-means ranking,2200,deepVector/geospatial-machine-learning,766,1.0,0.013054830287206266,1.0,1.0
Hybrid PCA + K-means ranking,2203,TuSimple/TuSimple-DUC,311,0.3,0.00964630225080386,0.09583333333333333,0.2426178552850034
Hybrid PCA + K-means ranking,2205,sadeepj/crfasrnn_keras,99,1.0,0.10101010101010101,1.0,1.0
Hybrid PCA + K-means ranking,2210,thuyngch/Human-Segmentation-PyTorch,400,1.0,0.025,1.0,1.0
Hybrid PCA + K-means ranking,2216,JDAI-CV/CoTNet,103,1.0,0.0970873786407767,1.0,1.0
Hybrid PCA + K-means ranking,2217,zllrunning/face-makeup.PyTorch,199,1.0,0.05025125628140704,1.0,1.0
Hybrid PCA + K-means ranking,2231,NVlabs/FAN,203,0.8,0.03940886699507389,0.7577777777777778,0.8572048559638628
Hybrid PCA + K-means ranking,2241,uav4geo/GeoDeep,55,0.2,0.03636363636363636,0.075,0.2082936658103318
Hybrid PCA + K-means ranking,2243,HumanSignal/label-studio-frontend,199,0.2,0.010050251256281407,0.16666666666666666,0.33013764944712026
Hybrid PCA + K-means ranking,2264,layumi/Seg-Uncertainty,736,0.8,0.010869565217391304,0.6308730158730158,0.7951657524814092
Hybrid PCA + K-means ranking,2272,scannetpp/scannetpp,221,0.2,0.00904977375565611,0.05833333333333333,0.17947710508581735
Hybrid PCA + K-means ranking,2279,itijyou/ademxapp,199,1.0,0.05025125628140704,1.0,1.0
Hybrid PCA + K-means ranking,2280,karolzak/keras-unet,239,0.9,0.03765690376569038,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,2281,Mycenae/PaperWeekly,75,0.1,0.013333333333333334,0.02,0.08514311764162098
Hybrid PCA + K-means ranking,2286,1044197988/Semantic-segmentation-of-remote-sensing-images,99,0.8,0.08080808080808081,0.6818253968253967,0.8205228949141826
Hybrid PCA + K-means ranking,2296,microsoft/ProDA,353,0.8,0.0226628895184136,0.7268253968253967,0.8454256604216017
Hybrid PCA + K-means ranking,2305,himashi92/VT-UNet,452,1.0,0.022123893805309734,1.0,1.0
Hybrid PCA + K-means ranking,2312,Uberi/speech_recognition,114,0.9,0.07894736842105263,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,2318,wenet-e2e/wenet,135,0.9,0.06666666666666667,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,2342,FL33TW00D/whisper-turbo,64,0.6,0.09375,0.3763095238095238,0.5926825204089028
Hybrid PCA + K-means ranking,2354,mkiol/dsnote,160,0.9,0.05625,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,2360,coqui-ai/open-speech-corpora,136,0.9,0.0661764705882353,0.9,0.9363792118010483
Hybrid PCA + K-means ranking,2361,Softcatala/whisper-ctranslate2,103,1.0,0.0970873786407767,1.0,1.0
Hybrid PCA + K-means ranking,2368,ashishpatel26/Treasure-of-Transformers,573,1.0,0.017452006980802792,1.0,1.0
Hybrid PCA + K-means ranking,2369,janvarev/Irene-Voice-Assistant,80,0.8,0.1,0.716547619047619,0.8389574121760602
Hybrid PCA + K-means ranking,2379,alphacep/vosk-android-demo,59,0.3,0.05084745762711865,0.26,0.4440973278132557
Hybrid PCA + K-means ranking,2381,TensorSpeech/TensorFlowASR,100,0.4,0.04,0.12190476190476192,0.28838205139432177
Hybrid PCA + K-means ranking,2393,yeyupiaoling/PPASR,153,0.9,0.058823529411764705,0.89,0.933745776545611
Hybrid PCA + K-means ranking,2403,deepgram/kur,627,1.0,0.01594896331738437,1.0,1.0
Hybrid PCA + K-means ranking,2404,SlapBot/stephanie-va,114,1.0,0.08771929824561403,1.0,1.0
Hybrid PCA + K-means ranking,2417,MycroftAI/adapt,91,0.8,0.08791208791208792,0.7268253968253967,0.8454256604216017
Hybrid PCA + K-means ranking,2427,DmitryRyumin/INTERSPEECH-2023-24-Papers,75,0.7,0.09333333333333334,0.67,0.7909506325094737
Hybrid PCA + K-means ranking,2442,huawei-noah/Speech-Backbones,211,0.8,0.037914691943127965,0.8,0.8701249883466593
Hybrid PCA + K-means ranking,2447,shashikg/WhisperS2T,146,1.0,0.0684931506849315,1.0,1.0
Hybrid PCA + K-means ranking,2449,salute-developers/GigaAM,200,0.5,0.025,0.25396825396825395,0.4521472607752954
Hybrid PCA + K-means ranking,2457,VolcanicArts/VRCOSC,205,1.0,0.04878048780487805,1.0,1.0
Hybrid PCA + K-means ranking,2464,richmondu/libfaceid,621,0.7,0.011272141706924315,0.5014285714285714,0.6969179698201173
Hybrid PCA + K-means ranking,2482,RUCAIBox/RecBole,404,0.9,0.022277227722772276,0.7071031746031746,0.7799082337019199
Hybrid PCA + K-means ranking,2484,ruvnet/RuVector,7,0.0,0.0,0.0,0.0
Hybrid PCA + K-means ranking,2500,mdeff/cnn_graph,123,0.5,0.04065040650406504,0.2655555555555556,0.45447937127589266
Hybrid PCA + K-means ranking,2503,weihua916/powerful-gnns,1021,1.0,0.009794319294809012,1.0,1.0
Hybrid PCA + K-means ranking,2512,tsinghua-fib-lab/GNN-Recommender-Systems,202,0.9,0.04455445544554455,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,2515,BUPT-GAMMA/OpenHGNN,753,1.0,0.013280212483399735,1.0,1.0
Hybrid PCA + K-means ranking,2542,FanzhenLiu/Awesome-Deep-Community-Detection,120,0.7,0.058333333333333334,0.6083333333333333,0.7655934900767002
Hybrid PCA + K-means ranking,2545,HannesStark/EquiBind,202,0.7,0.034653465346534656,0.5791666666666667,0.7534494445524138
Hybrid PCA + K-means ranking,2549,Mohamedelrefaie/DrivAerNet,172,0.5,0.029069767441860465,0.40499999999999997,0.5884674004369673
Hybrid PCA + K-means ranking,2558,rllm-team/rllm,459,0.8,0.017429193899782137,0.7532142857142856,0.8553475075669357
Hybrid PCA + K-means ranking,2561,SWHL/AI-Competition-Collections,10,0.1,0.1,0.03333333333333333,0.11004588314904008
Hybrid PCA + K-means ranking,2577,ch-wan/awesome-gnn-systems,264,1.0,0.03787878787878788,1.0,1.0
Hybrid PCA + K-means ranking,2578,atomicarchitects/equiformer_v2,739,1.0,0.013531799729364006,1.0,1.0
Hybrid PCA + K-means ranking,2579,twitter-research/graph-neural-pde,404,0.8,0.019801980198019802,0.7434920634920634,0.8521705090845474
Hybrid PCA + K-means ranking,2587,ChrisCummins/ProGraML,882,1.0,0.011337868480725623,1.0,1.0
Hybrid PCA + K-means ranking,2588,sunfanyunn/InfoGraph,202,1.0,0.04950495049504951,1.0,1.0
Hybrid PCA + K-means ranking,2606,tsinghua-fib-lab/DRL-urban-planning,422,1.0,0.023696682464454975,1.0,1.0
Hybrid PCA + K-means ranking,2612,yazdotai/graph-networks,17,0.0,0.0,0.0,0.0
Hybrid PCA + K-means ranking,2616,datawhalechina/grape-book,509,0.7,0.0137524557956778,0.6366666666666667,0.7788065869851872
Hybrid PCA + K-means ranking,2617,htcr/sam_road,28,0.1,0.03571428571428571,0.03333333333333333,0.11004588314904008
Hybrid PCA + K-means ranking,2618,benedekrozemberczki/SGCN,803,1.0,0.012453300124533,1.0,1.0
Hybrid PCA + K-means ranking,2624,alexfanjn/Graph-Neural-Networks-With-Heterophily,261,0.9,0.034482758620689655,0.8788888888888889,0.9305687780632227
Hybrid PCA + K-means ranking,2627,JinheonBaek/RGCN,753,1.0,0.013280212483399735,1.0,1.0
Hybrid PCA + K-means ranking,2628,Jhy1993/Awesome-GNN-Recommendation,202,0.9,0.04455445544554455,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,2643,LibCity/Bigscity-LibCity-PaperList,1021,0.8,0.007835455435847209,0.6458730158730158,0.804810999209339
Hybrid PCA + K-means ranking,2656,benedekrozemberczki/SEAL-CI,538,1.0,0.01858736059479554,1.0,1.0
Hybrid PCA + K-means ranking,2658,TimeLovercc/Awesome-Graph-Causal-Learning,500,1.0,0.02,1.0,1.0
Hybrid PCA + K-means ranking,2663,kxhit/SG_PR,245,0.5,0.02040816326530612,0.20396825396825397,0.39168308588041617
Hybrid PCA + K-means ranking,2677,alibaba/FederatedScope,255,0.7,0.027450980392156862,0.5107142857142858,0.6442227883107535
Hybrid PCA + K-means ranking,2683,NVIDIA/NVFlare,615,0.9,0.014634146341463415,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,2687,weimingwill/awesome-federated-learning,74,0.6,0.08108108108108109,0.4597619047619048,0.6496872770120411
Hybrid PCA + K-means ranking,2690,achuthasubhash/Complete-Life-Cycle-of-a-Data-Science-Project,929,1.0,0.010764262648008612,1.0,1.0
Hybrid PCA + K-means ranking,2694,poga/awesome-federated-learning,66,0.6,0.09090909090909091,0.4774999999999999,0.6719377023185354
Hybrid PCA + K-means ranking,2695,bioint/MetisFL,553,0.9,0.0162748643761302,0.7571031746031747,0.8611375561264454
Hybrid PCA + K-means ranking,2696,tushar-semwal/awesome-federated-computing,498,1.0,0.020080321285140562,1.0,1.0
Hybrid PCA + K-means ranking,2708,EnnengYang/Awesome-Forgetting-in-Deep-Learning,550,1.0,0.01818181818181818,1.0,1.0
Hybrid PCA + K-means ranking,2712,jindongwang/tlbook-code,199,0.7,0.035175879396984924,0.3896428571428571,0.5559026721867443
Hybrid PCA + K-means ranking,2728,FedML-AI/FedNLP,283,0.9,0.03180212014134275,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,2730,iQua/flsim,770,1.0,0.012987012987012988,1.0,1.0
Hybrid PCA + K-means ranking,2737,mplspunk/awesome-privacy-engineering,199,0.4,0.020100502512562814,0.4,0.5637884576902256
Hybrid PCA + K-means ranking,2739,epfml/disco,862,0.7,0.008120649651972157,0.42297619047619045,0.5999767516907479
Hybrid PCA + K-means ranking,2748,Xtra-Computing/FedTree,199,0.7,0.035175879396984924,0.6468253968253967,0.78180487222265
Hybrid PCA + K-means ranking,2752,VectorInstitute/fed-rag,510,0.5,0.00980392156862745,0.41666666666666663,0.6110191504983019
Hybrid PCA + K-means ranking,2755,usc-sail/fed-multimodal,199,0.2,0.010050251256281407,0.07333333333333333,0.19518900079066107
Hybrid PCA + K-means ranking,2760,anupamkliv/FedERA,544,0.7,0.012867647058823529,0.4708333333333334,0.6281460426238844
Hybrid PCA + K-means ranking,2763,PrivPkt/PrivPkt,313,1.0,0.03194888178913738,1.0,1.0
Hybrid PCA + K-means ranking,2764,mccorby/FederatedAndroidTrainer,487,0.7,0.014373716632443531,0.5297619047619049,0.7133080652109929
Hybrid PCA + K-means ranking,2769,FengHZ/KD3A,1062,0.7,0.006591337099811676,0.4825396825396825,0.6311443278613471
Hybrid PCA + K-means ranking,2776,tuhinsharma121/ai-playground,298,0.9,0.030201342281879196,0.8354365079365079,0.914856882358379
Hybrid PCA + K-means ranking,2786,GillHuang-Xtler/flPapers,199,0.6,0.03015075376884422,0.44642857142857145,0.6429424283490954
Hybrid PCA + K-means ranking,2799,kt4ngw/fedavg-pytorch,770,0.8,0.01038961038961039,0.788888888888889,0.866947989864271
Hybrid PCA + K-means ranking,2801,KarhouTam/SCAFFOLD-PyTorch,199,0.8,0.04020100502512563,0.7434920634920634,0.8521705090845474
Hybrid PCA + K-means ranking,2805,CyberDataLab/nebula,732,1.0,0.01366120218579235,1.0,1.0
Hybrid PCA + K-means ranking,2808,qub-blesson/FedAdapt,153,0.6,0.0392156862745098,0.3572222222222222,0.5430029249822634
Hybrid PCA + K-means ranking,2809,AmberLJC/FLsystem-paper,89,0.1,0.011235955056179775,0.02,0.08514311764162098
Hybrid PCA + K-means ranking,2822,Chung-ju/Federated-learning-papers,199,0.9,0.04522613065326633,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,2823,tanyuqian/redco,106,0.2,0.018867924528301886,0.07222222222222222,0.2051166673279436
Hybrid PCA + K-means ranking,2832,ZexiLee/ICML-2023-FedLAW,1062,0.9,0.00847457627118644,0.7904365079365079,0.8899541168509599
Hybrid PCA + K-means ranking,2833,fangvv/LassoADMM,533,0.0,0.0,0.0,0.0
Hybrid PCA + K-means ranking,2845,linhnt31/Blockchain_Specialization_Coursera,199,0.3,0.01507537688442211,0.19166666666666665,0.3436966913921454
Hybrid PCA + K-means ranking,2848,jeremy313/Soteria,216,0.9,0.041666666666666664,0.866388888888889,0.9266360779006401
Hybrid PCA + K-means ranking,2854,makgyver/fluke,199,0.7,0.035175879396984924,0.6557142857142857,0.7859162856301584
Hybrid PCA + K-means ranking,2855,zj-jayzhang/Federated-Class-Continual-Learning,199,0.7,0.035175879396984924,0.5577777777777777,0.7241528458281337
Hybrid PCA + K-means ranking,2859,Sprinter1999/FedLSR,199,1.0,0.05025125628140704,1.0,1.0
Hybrid PCA + K-means ranking,2865,CyprienQuemeneur/fedpylot,809,0.9,0.011124845488257108,0.8154365079365078,0.9052116356304493
Hybrid PCA + K-means ranking,2866,commaai/openpilot,203,0.2,0.009852216748768473,0.11666666666666665,0.2489083270225946
Hybrid PCA + K-means ranking,2871,ArduPilot/ardupilot,208,0.4,0.019230769230769232,0.34444444444444444,0.5352543167750639
Hybrid PCA + K-means ranking,2879,kiloreux/awesome-robotics,203,1.0,0.04926108374384237,1.0,1.0
Hybrid PCA + K-means ranking,2887,ros-navigation/navigation2,203,1.0,0.04926108374384237,1.0,1.0
Hybrid PCA + K-means ranking,2889,RobotLocomotion/drake,203,1.0,0.04926108374384237,1.0,1.0
Hybrid PCA + K-means ranking,2891,Ly0n/awesome-robotic-tooling,456,1.0,0.021929824561403508,1.0,1.0
Hybrid PCA + K-means ranking,2894,MarkFzp/act-plus-plus,203,0.8,0.03940886699507389,0.6708730158730158,0.8200685179888283
Hybrid PCA + K-means ranking,2897,google-deepmind/mujoco_menagerie,203,0.9,0.04433497536945813,0.7571031746031747,0.8611375561264454
Hybrid PCA + K-means ranking,2908,taichi-dev/difftaichi,203,0.8,0.03940886699507389,0.7327777777777778,0.8482378089219645
Hybrid PCA + K-means ranking,2910,ros-planning/navigation,208,1.0,0.04807692307692308,1.0,1.0
Hybrid PCA + K-means ranking,2922,MRPT/mrpt,63,0.3,0.047619047619047616,0.17083333333333334,0.3679212572135327
Hybrid PCA + K-means ranking,2924,spla-tam/SplaTAM,63,0.4,0.06349206349206349,0.34444444444444444,0.5352543167750639
Hybrid PCA + K-means ranking,2925,microsoft/PromptCraft-Robotics,86,0.6,0.06976744186046512,0.4363095238095238,0.6464018466408364
Hybrid PCA + K-means ranking,2928,ompl/ompl,203,1.0,0.04926108374384237,1.0,1.0
Hybrid PCA + K-means ranking,2929,HCPLab-SYSU/Embodied_AI_Paper_List,298,0.7,0.02348993288590604,0.6732142857142857,0.7917267193679839
Hybrid PCA + K-means ranking,2933,3D-Vision-World/awesome-NeRF-and-3DGS-SLAM,41,0.5,0.12195121951219512,0.4291666666666666,0.6168295842361274
Hybrid PCA + K-means ranking,2945,qqfly/how-to-learn-robotics,203,0.6,0.029556650246305417,0.3422222222222222,0.5333576782543337
Hybrid PCA + K-means ranking,2946,artivis/manif,63,0.5,0.07936507936507936,0.24297619047619046,0.4163824138054737
Hybrid PCA + K-means ranking,2947,ethz-adrl/control-toolbox,229,1.0,0.043668122270742356,1.0,1.0
Hybrid PCA + K-means ranking,2967,PetoiCamp/OpenCat-Old,203,1.0,0.04926108374384237,1.0,1.0
Hybrid PCA + K-means ranking,2969,NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,66,0.9,0.13636363636363635,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,2987,wh200720041/floam,212,1.0,0.04716981132075472,1.0,1.0
Hybrid PCA + K-means ranking,2989,andyzeng/visual-pushing-grasping,363,0.7,0.01928374655647383,0.4958730158730159,0.6378891765242928
Hybrid PCA + K-means ranking,2994,hanruihua/ir-sim,79,0.3,0.0379746835443038,0.18333333333333332,0.38113435412202
Hybrid PCA + K-means ranking,2995,willem-pennings/balancing-cube,203,1.0,0.04926108374384237,1.0,1.0
Hybrid PCA + K-means ranking,2997,NVIDIA-AI-IOT/redtail,421,0.6,0.014251781472684086,0.37269841269841264,0.596517333399007
Hybrid PCA + K-means ranking,2998,neka-nat/cupoch,56,0.3,0.05357142857142857,0.14999999999999997,0.31516255047698366
Hybrid PCA + K-means ranking,3001,danijar/dreamerv2,600,0.9,0.015,0.8521031746031745,0.9216017310213247
Hybrid PCA + K-means ranking,3012,rl-tools/rl-tools,160,0.6,0.0375,0.2617460317460317,0.4362115423097744
Hybrid PCA + K-means ranking,3014,dexmal/dexbotic,203,0.7,0.034482758620689655,0.6565476190476189,0.7849818707050383
Hybrid PCA + K-means ranking,3016,StanfordVL/GibsonEnv,406,0.9,0.022167487684729065,0.866388888888889,0.9266360779006401
Hybrid PCA + K-means ranking,3018,papercopilot/paperlists,124,0.4,0.03225806451612903,0.1406349206349206,0.3031595321740454
Hybrid PCA + K-means ranking,3019,foxglove/mcap,51,0.5,0.09803921568627451,0.38055555555555554,0.5894280199323518
